Nation,Total Units,Total Fatalities,Total Serious Injuries,Total Minor Injuries,Year,Month,Day,Time,Speed Limit,Moisture,Adverse Weather Conditions,DayNight,Crash Type,Crash Severity,Alcohol Related ,Drug Related
US,2,0,0,0,2017, December, Thursday,0:40,60, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, December, Friday,11:00,40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,1,2017, December, Friday,10:20,40, Dry, N, Daylight, Side Swipe, Minor Injury, N, N
US,3,0,0,0,2017, November, Saturday,13:20,70, Dry, N, Daylight, Rear End, Not Injured, N, N
US,3,0,0,1,2017, December, Friday,0:50,40, Dry, N, Daylight, Rear End, Minor Injury, N, N
US,2,0,0,0,2017, December, Friday,14:50,60, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, December, Friday,18:20,40, Dry, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Friday,18:10,40, Dry, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Friday,16:40,60, Dry, N, Night, Rear End, Not Injured, N, N
US,3,0,0,1,2017, December, Saturday,1:30,40, Dry, N, Night, Side Swipe, Minor Injury, N, N
US,3,0,0,0,2017, December, Saturday,1:30,40, Dry, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Wednesday,4:50,60, Dry, N, Night, Side Swipe, Not Injured, N, N
US,3,0,0,0,2017, December, Saturday,2:20,40, Dry, N, Night, Right Angle, Not Injured, Y, N
US,2,0,0,0,2017, December, Saturday,2:30,40, Dry, N, Night, Side Swipe, Not Injured, N, N
US,3,0,0,0,2017, December, Saturday,2:10,40, Dry, N, Night, Hit Pedestrian, Minor Injury, Y, N
US,2,0,0,1,2017, December, Friday,9:00,60, Dry, N, Daylight, Side Swipe, Minor Injury, N, N
US,2,0,0,1,2017, December, Friday,13:30,60, Dry, N, Daylight, Rear End, Minor Injury, N, N
US,2,0,0,1,2017, December, Friday,19:20,40, Dry, N, Night, Right Angle, Minor Injury, N, N
US,3,0,0,0,2017, November, Friday,13:10,40, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, December, Saturday,0:00,40, Dry, N, Daylight, Hit Pedestrian, Minor Injury, N, N
US,2,0,0,1,2017, December, Saturday,11:50,60, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, December, Saturday,11:30,40, Dry, N, Daylight, Side Swipe, Not Injured, N, N
US,3,0,0,0,2017, December, Wednesday,15:50,70, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, December, Saturday,15:40,40, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, December, Saturday,17:40,60, Dry, N, Night, Rear End, Minor Injury, N, N
US,2,0,0,1,2017, December, Saturday,18:50,60, Dry, N, Night, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, December, Saturday,0:30,60, Dry, N, Daylight, Side Swipe, Not Injured, N, N
US,2,0,0,1,2017, December, Saturday,23:10,40, Dry, N, Night, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, November, Thursday,7:00,90, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, June, Sunday,0:30,90, Dry, N, Night, Rear End, Minor Injury, N, N
US,4,0,0,0,2017, December, Friday,8:10,40, Dry, N, Daylight, Side Swipe, Not Injured, N, N
US,2,0,0,0,2017, December, Saturday,16:10,40, Dry, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Sunday,10:10,40, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US,3,0,0,0,2017, December, Saturday,22:50,40, Dry, Y, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Friday,14:30,70, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,2,2017, December, Friday,18:30,60, Dry, N, Night, Rear End, Minor Injury, N, N
US,2,0,0,0,2017, December, Friday,14:50,60, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,1,2017, December, Saturday,14:50,40, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, December, Sunday,1:50,40, Dry, N, Night, Rear End, Not Injured, Y, N
US,3,0,0,0,2017, November, Saturday,19:00,60, Dry, N, Night, Rear End, Not Injured, Y, N
US,2,0,0,0,2017, December, Sunday,23:10,40, Dry, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Monday,11:00,40, Dry, N, Daylight, Head On, Not Injured, N, N
US,2,0,0,0,2017, December, Monday,7:40,40, Dry, N, Daylight, Side Swipe, Not Injured, N, N
US,2,0,0,0,2017, December, Saturday,21:30,60, Dry, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Sunday,11:30,60, Dry, N, Daylight, Head On, Not Injured, N, N
US,3,0,0,0,2017, November, Wednesday,10:30,40, Dry, N, Daylight, Rear End, Minor Injury, N, N
US,2,0,0,0,2017, October, Wednesday,20:10,90, Dry, N, Night, Rear End, Minor Injury, Y, N
US,2,0,0,0,2017, November, Thursday,0:00,30, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,4,0,0,0,2017, December, Monday,6:40,90, Dry, N, Night, Rear End, Not Injured, N, N
US,2,0,0,1,2017, December, Saturday,0:30,90, Dry, N, Night, Rear End, Minor Injury, N, N
US,3,0,0,0,2017, September, Wednesday,6:40,90, Dry, N, Daylight, Rear End, Minor Injury, N, N
US,2,0,0,0,2017, December, Monday,18:40,70, Dry, N, Night, Rear End, Not Injured, N, N
US,2,0,0,0,2017, November, Wednesday,21:20,60, Dry, N, Night, Right Angle, Minor Injury, N, N
US,2,0,0,1,2017, December, Saturday,17:10,60, Dry, N, Night, Right Angle, Minor Injury, Y, N
US,2,0,0,0,2017, December, Tuesday,1:30,40, Dry, N, Night, Rear End, Not Injured, N, N
US,2,0,0,0,2017, December, Tuesday,7:10,40, Wet, Y, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Thursday,0:40,40, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, December, Monday,17:30,40, Dry, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Wednesday,8:10,110, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, December, Tuesday,7:20,40, Wet, Y, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, December, Wednesday,18:00,60, Dry, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Tuesday,8:30,60, Wet, Y, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Tuesday,0:20,40, Wet, Y, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Tuesday,0:50,90, Dry, Y, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, December, Tuesday,13:30,60, Dry, Y, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, December, Tuesday,14:30,30, Dry, Y, Daylight, Rear End, Minor Injury, N, N
US,4,0,0,0,2017, December, Monday,14:40,40, Dry, N, Daylight, Side Swipe, Not Injured, N, N
US,2,0,0,1,2017, December, Tuesday,14:00,60, Dry, Y, Daylight, Rear End, Minor Injury, N, N
US,2,0,0,0,2017, December, Tuesday,10:10,60, Wet, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Tuesday,15:50,40, Dry, Y, Daylight, Rear End, Minor Injury, N, N
US,3,0,0,0,2017, December, Tuesday,14:40,70, Dry, Y, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,1,2017, December, Tuesday,17:00,40, Wet, Y, Night, Right Angle, Minor Injury, Y, N
US,2,0,0,1,2017, December, Friday,7:30,60, Dry, N, Daylight, Rear End, Minor Injury, N, N
US,2,0,0,2,2017, December, Tuesday,18:30,60, Wet, Y, Night, Rear End, Minor Injury, N, N
US,5,0,0,0,2017, December, Friday,17:40,90, Dry, N, Night, Rear End, Not Injured, N, N
US,2,0,0,2,2017, December, Sunday,0:40,30, Dry, N, Daylight, Head On, Minor Injury, N, N
US,2,0,1,0,2017, December, Tuesday,7:20,40, Wet, Y, Daylight, Hit Pedestrian, Major Injury, N, N
US,2,0,0,0,2017, December, Tuesday,14:10,60, Dry, Y, Daylight, Side Swipe, Minor Injury, N, N
US,3,0,0,0,2017, December, Wednesday,9:00,60, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, December, Wednesday,9:20,40, Dry, Y, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Wednesday,10:00,40, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, December, Friday,20:40,40, Dry, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,3,2017, December, Wednesday,13:50,60, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, December, Tuesday,17:40,40, Dry, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Wednesday,15:40,60, Wet, Y, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Wednesday,15:10,60, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Wednesday,17:30,40, Dry, N, Night, Side Swipe, Not Injured, N, N
US,2,0,0,0,2017, December, Wednesday,18:20,40, Wet, N, Night, Right Angle, Not Injured, N, N
US,2,0,1,0,2017, December, Wednesday,19:10,60, Wet, N, Night, Hit Pedestrian, Major Injury, N, N
US,2,0,0,1,2017, December, Wednesday,20:40,60, Dry, Y, Night, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, December, Thursday,0:00,60, Dry, Y, Night, Side Swipe, Not Injured, N, N
US,2,0,0,0,2017, December, Wednesday,6:30,40, Wet, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Thursday,1:50,40, Dry, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Thursday,4:30,40, Dry, Y, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Wednesday,14:40,60, Wet, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, December, Thursday,8:20,40, Dry, Y, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Thursday,8:10,40, Dry, Y, Daylight, Head On, Not Injured, N, N
US,2,0,0,1,2017, December, Thursday,11:20,60, Wet, Y, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, December, Saturday,0:50,60, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, December, Thursday,6:10,40, Dry, Y, Daylight, Right Angle, Not Injured, N, N
US,2,1,0,0,2017, December, Thursday,21:40,40, Dry, N, Night, Hit Pedestrian, Fatal, N, N
US,3,0,0,1,2017, December, Thursday,16:10,60, Dry, N, Daylight, Rear End, Minor Injury, N, N
US,2,0,0,0,2017, December, Thursday,0:40,40, Dry, N, Daylight, Rear End, Not Injured, N, N
US,3,0,0,0,2017, December, Friday,8:10,30, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, December, Friday,8:50,40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Friday,9:10,70, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, December, Friday,8:30,50, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, December, Friday,9:20,40, Dry, N, Daylight, Rear End, Not Injured, N, N
US,3,0,0,2,2017, December, Monday,0:40,60, Dry, N, Daylight, Rear End, Minor Injury, N, N
US,2,0,0,0,2017, December, Friday,9:00,70, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, December, Thursday,15:00,60, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, October, Saturday,22:10,20, Wet, Y, Night, Right Angle, Not Injured, Y, N
US,2,0,0,0,2017, December, Friday,15:50,60, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,1,2017, December, Friday,16:40,60, Dry, N, Daylight, Rear End, Minor Injury, N, N
US,2,0,0,0,2017, December, Thursday,10:00,40, Wet, Y, Daylight, Right Angle, Not Injured, N, N
US,3,0,0,1,2017, December, Friday,17:00,60, Wet, Y, Night, Rear End, Minor Injury, N, N
US,2,0,0,1,2017, December, Friday,16:50,40, Wet, N, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, December, Friday,18:00,40, Dry, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Friday,18:30,30, Dry, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Friday,19:10,60, Dry, Y, Night, Right Angle, Not Injured, N, N
US,2,0,0,1,2017, December, Friday,17:30,60, Dry, N, Night, Right Angle, Minor Injury, N, N
US,3,0,0,0,2017, December, Friday,19:40,60, Dry, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Friday,16:40,40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Friday,23:50,60, Wet, Y, Night, Rear End, Not Injured, Y, N
US,2,0,0,2,2017, December, Thursday,23:20,20, Wet, N, Night, Right Angle, Minor Injury, Y, N
US,2,0,0,0,2017, December, Saturday,2:30,40, Dry, N, Night, Side Swipe, Not Injured, N, N
US,3,0,0,0,2017, December, Saturday,3:30,40, Dry, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Saturday,9:50,20, Dry, N, Daylight, Side Swipe, Not Injured, N, N
US,2,0,0,0,2017, November, Tuesday,15:10,90, Dry, N, Daylight, Rear End, Not Injured, N, N
US,3,0,0,0,2017, December, Saturday,19:30,40, Dry, N, Night, Rear End, Not Injured, N, N
US,3,0,0,0,2017, December, Friday,18:20,70, Wet, N, Night, Rear End, Not Injured, N, N
US,3,0,0,0,2017, December, Saturday,22:00,40, Dry, N, Night, Hit Pedestrian, Minor Injury, Y, N
US,2,0,0,0,2017, December, Saturday,22:40,60, Dry, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Saturday,20:30,60, Dry, N, Night, Rear End, Minor Injury, N, N
US,2,0,0,0,2017, December, Sunday,0:50,40, Wet, N, Night, Right Angle, Not Injured, Y, N
US,2,0,0,0,2017, December, Saturday,20:50,60, Dry, N, Night, Rear End, Not Injured, N, N
US,2,0,0,0,2017, December, Saturday,10:50,60, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, December, Thursday,18:00,40, Dry, Y, Night, Rear End, Not Injured, N, N
US,2,0,0,0,2017, December, Sunday,11:00,40, Wet, N, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, December, Saturday,14:10,40, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, December, Friday,13:40,40, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, December, Saturday,20:40,60, Dry, N, Night, Side Swipe, Not Injured, Y, N
US,2,0,0,0,2017, December, Sunday,16:00,40, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, October, Wednesday,8:00,90, Dry, N, Daylight, Side Swipe, Minor Injury, N, N
US,3,0,0,0,2017, November, Tuesday,17:30,90, Dry, N, Night, Rear End, Not Injured, N, N
US,2,0,0,0,2017, December, Sunday,15:50,60, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Sunday,17:50,60, Wet, Y, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Sunday,18:20,40, Wet, Y, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Friday,23:10,40, Dry, N, Night, Head On, Minor Injury, N, N
US,3,0,0,0,2017, December, Saturday,2:50,40, Dry, N, Night, Side Swipe, Minor Injury, Y, N
US,2,0,0,0,2017, December, Sunday,23:00,40, Dry, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Monday,2:00,90, Wet, N, Night, Rear End, Minor Injury, N, N
US,2,0,0,1,2017, December, Wednesday,17:00,60, Wet, Y, Night, Rear End, Minor Injury, N, N
US,2,0,0,1,2017, December, Monday,7:50,60, Wet, N, Daylight, Rear End, Minor Injury, N, N
US,2,0,0,1,2017, December, Sunday,11:20,40, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US,3,0,0,0,2017, December, Sunday,11:10,40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Monday,8:00,60, Wet, N, Daylight, Head On, Not Injured, N, N
US,2,0,0,0,2017, December, Thursday,11:30,40, Wet, N, Daylight, Side Swipe, Minor Injury, N, N
US,2,0,0,0,2017, December, Monday,9:20,40, Dry, N, Daylight, Side Swipe, Not Injured, N, N
US,2,0,0,0,2017, December, Friday,11:20,60, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, December, Tuesday,21:30,40, Dry, Y, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Monday,15:00,40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Sunday,14:10,60, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Sunday,16:10,40, Wet, Y, Daylight, Right Angle, Not Injured, Y, N
US,2,0,0,0,2017, December, Monday,16:00,70, Wet, Y, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, December, Monday,16:30,40, Wet, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Monday,17:10,40, Wet, Y, Night, Right Angle, Not Injured, N, N
US,2,0,0,1,2017, December, Tuesday,18:50,60, Dry, Y, Night, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, December, Monday,20:10,40, Dry, N, Night, Head On, Not Injured, N, N
US,2,0,0,0,2017, December, Monday,15:40,40, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, December, Monday,19:40,60, Dry, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Monday,20:30,40, Dry, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Thursday,17:20,40, Dry, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Monday,21:10,60, Wet, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Monday,20:40,70, Wet, Y, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Saturday,9:10,40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Tuesday,11:20,40, Dry, N, Daylight, Side Swipe, Not Injured, N, N
US,2,0,0,0,2017, December, Wednesday,22:30,60, Dry, N, Night, Side Swipe, Not Injured, Y, N
US,2,0,0,0,2017, December, Monday,17:10,40, Dry, N, Night, Hit Pedestrian, Minor Injury, N, N
US,2,0,0,0,2017, December, Monday,7:20,70, Dry, N, Daylight, Rear End, Not Injured, N, N
US,3,0,0,0,2017, December, Monday,15:20,60, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, December, Sunday,16:00,40, Wet, Y, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Tuesday,19:20,60, Dry, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Tuesday,19:20,40, Dry, N, Night, Side Swipe, Not Injured, N, N
US,2,0,0,0,2017, December, Wednesday,9:00,40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Tuesday,6:50,60, Dry, N, Daylight, Rear End, Not Injured, N, N
US,3,0,0,0,2017, December, Tuesday,6:00,40, Wet, Y, Night, Rear End, Not Injured, N, N
US,2,0,0,0,2017, December, Tuesday,7:00,40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Wednesday,18:40,40, Dry, Y, Night, Side Swipe, Not Injured, N, N
US,2,0,0,0,2017, December, Monday,17:50,60, Wet, Y, Night, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, December, Sunday,14:20,30, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, December, Sunday,10:50,60, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,1,2017, December, Wednesday,9:50,30, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, December, Wednesday,10:20,40, Dry, N, Daylight, Side Swipe, Not Injured, N, N
US,2,0,0,0,2017, December, Wednesday,10:00,60, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, December, Wednesday,10:30,60, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Sunday,16:40,60, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,3,0,0,1,2017, December, Tuesday,18:20,40, Dry, Y, Night, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, December, Tuesday,18:40,40, Dry, Y, Night, Side Swipe, Not Injured, N, N
US,2,0,0,0,2017, December, Thursday,0:40,60, Dry, Y, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Monday,18:20,60, Dry, N, Night, Rear End, Not Injured, N, N
US,2,0,2,0,2017, December, Friday,15:30,60, Dry, N, Daylight, Right Angle, Major Injury, N, N
US,2,0,0,0,2017, December, Monday,7:40,60, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, December, Wednesday,17:50,60, Dry, N, Night, Rear End, Not Injured, N, N
US,3,0,0,1,2017, December, Wednesday,16:30,60, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US,3,0,0,1,2017, December, Wednesday,17:50,60, Dry, N, Night, Rear End, Minor Injury, N, N
US,2,0,0,0,2017, December, Tuesday,16:40,40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,3,0,0,0,2017, December, Wednesday,18:30,60, Dry, N, Night, Right Angle, Minor Injury, N, N
US,2,0,0,1,2017, December, Wednesday,15:00,60, Dry, N, Daylight, Rear End, Minor Injury, N, N
US,2,0,0,0,2017, December, Wednesday,19:50,40, Dry, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,1,2017, December, Sunday,2:10,40, Dry, N, Night, Head On, Minor Injury, N, N
US,2,0,1,2,2017, December, Sunday,5:00,40, Dry, N, Night, Rear End, Major Injury, N, N
US,2,0,0,0,2017, December, Tuesday,17:10,90, Dry, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Tuesday,19:00,40, Dry, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Sunday,8:30,70, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Monday,18:00,60, Dry, N, Night, Rear End, Not Injured, Y, N
US,2,0,0,0,2017, December, Sunday,11:40,60, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Thursday,8:00,40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Thursday,8:20,40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,4,0,0,0,2017, December, Thursday,11:00,60, Dry, N, Daylight, Side Swipe, Not Injured, N, N
US,2,0,0,0,2017, December, Thursday,10:40,40, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,1,2017, December, Wednesday,21:30,40, Dry, N, Night, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, December, Sunday,10:50,60, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Tuesday,17:40,60, Dry, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Thursday,14:40,90, Dry, N, Daylight, Rear End, Not Injured, N, N
US,4,0,0,0,2017, December, Saturday,17:30,80, Dry, N, Night, Rear End, Not Injured, N, N
US,2,0,0,1,2017, December, Thursday,17:10,40, Dry, N, Night, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, December, Thursday,16:30,60, Dry, N, Night, Rear End, Not Injured, N, N
US,2,0,0,0,2017, December, Thursday,19:50,60, Dry, N, Night, Rear End, Not Injured, N, N
US,2,0,0,1,2017, December, Thursday,14:40,40, Dry, N, Daylight, Rear End, Minor Injury, N, N
US,2,0,0,0,2017, December, Thursday,6:30,40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,3,2017, December, Tuesday,11:40,60, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, December, Monday,23:30,90, Dry, N, Night, Rear End, Not Injured, N, N
US,2,0,0,0,2017, December, Thursday,8:10,60, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, December, Thursday,0:40,60, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, December, Thursday,18:30,70, Dry, N, Night, Side Swipe, Not Injured, N, N
US,2,0,0,0,2017, December, Wednesday,9:00,40, Dry, N, Daylight, Side Swipe, Not Injured, N, N
US,3,0,0,0,2017, December, Thursday,14:10,70, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, December, Sunday,11:00,60, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, December, Friday,8:30,40, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, December, Thursday,8:10,60, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Friday,13:40,60, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, December, Monday,20:50,40, Wet, N, Night, Rear End, Not Injured, N, N
US,2,0,0,0,2017, December, Thursday,8:30,60, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,1,2017, December, Friday,0:50,40, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, December, Friday,0:40,40, Dry, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Friday,16:20,70, Wet, Y, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, December, Friday,18:30,40, Dry, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,1,2017, December, Sunday,16:10,40, Wet, Y, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, December, Friday,23:10,40, Wet, Y, Night, Side Swipe, Not Injured, N, N
US,2,0,0,1,2017, December, Friday,23:40,50, Dry, N, Night, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, November, Friday,8:40,90, Dry, N, Daylight, Rear End, Not Injured, N, N
US,4,0,0,1,2017, November, Friday,17:40,90, Dry, N, Night, Rear End, Minor Injury, N, N
US,2,0,0,1,2017, December, Friday,8:50,30, Dry, N, Daylight, Rear End, Minor Injury, N, N
US,2,0,0,1,2017, December, Saturday,9:00,40, Wet, Y, Daylight, Right Angle, Minor Injury, N, N
US,3,0,0,0,2017, December, Friday,14:20,20, Dry, N, Daylight, Rear End, Minor Injury, N, N
US,2,0,0,1,2017, December, Saturday,16:10,40, Wet, Y, Night, Rear End, Minor Injury, N, N
US,2,0,0,0,2017, December, Thursday,17:30,60, Dry, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,1,2017, December, Thursday,19:50,60, Dry, N, Night, Side Swipe, Minor Injury, Y, N
US,2,0,0,0,2017, December, Saturday,17:00,40, Wet, Y, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, December, Saturday,17:20,50, Wet, Y, Night, Right Angle, Not Injured, N, N
US,2,0,1,0,2017, December, Saturday,17:40,40, Dry, N, Night, Side Swipe, Major Injury, N, N
US,2,0,0,0,2017, December, Thursday,21:20,60, Dry, N, Night, Rear End, Not Injured, N, N
US,2,0,0,0,2017, December, Saturday,18:10,40, Wet, N, Night, Right Angle, Not Injured, N, N
US,3,0,0,1,2017, December, Monday,17:20,70, Dry, N, Night, Rear End, Minor Injury, N, N
