Nation,Total Units,Total Fatalities,Total Serious Injuries,Total Minor Injuries,Year,Month,Day,Time,Speed Limit,Moisture,Adverse Weather Conditions,DayNight,Crash Type,Crash Severity,Alcohol Related ,Drug Related
AUS,2,0,0,1,2017, August, Tuesday,16.80,60, Wet, Y, Daylight, Rear End, Minor Injury, N, N
AUS,2,0,0,1,2017, September, Tuesday,16.80,60, Dry, N, Daylight, Rear End, Minor Injury, N, N
AUS,2,0,0,1,2017, September, Tuesday,16.80,60, Dry, N, Daylight, Rear End, Minor Injury, N, N
AUS,3,0,0,0,2017, September, Wednesday,16.80,60, Wet, N, Daylight, Hit Fixed Object, Not Injured, N, N
AUS,2,0,0,0,2017, September, Wednesday,16.80,60, Dry, N, Daylight, Rear End, Not Injured, N, N
AUS,2,0,0,0,2017, October, Tuesday,16.80,60, Dry, N, Daylight, Rear End, Not Injured, N, N
AUS,2,0,0,0,2017, October, Tuesday,16.80,60, Dry, N, Daylight, Right Angle, Not Injured, N, N
AUS,4,0,0,2,2017, October, Friday,16.80,60, Dry, N, Daylight, Rear End, Minor Injury, N, N
AUS,2,0,0,0,2017, October, Friday,16.80,60, Dry, N, Daylight, Rear End, Not Injured, N, N
AUS,2,0,0,0,2017, October, Tuesday,16.80,60, Dry, N, Daylight, Right Angle, Not Injured, N, N
AUS,4,0,0,2,2017, October, Wednesday,16.80,60, Dry, N, Daylight, Rear End, Minor Injury, N, N
AUS,2,0,0,0,2017, October, Wednesday,16.80,60, Dry, N, Daylight, Rear End, Not Injured, N, N
AUS,3,0,0,0,2017, October, Wednesday,16.80,60, Dry, N, Daylight, Rear End, Not Injured, N, N
AUS,2,0,0,0,2017, October, Wednesday,16.80,60, Dry, N, Daylight, Right Angle, Not Injured, N, N
AUS,2,0,0,1,2017, October, Friday,16.80,60, Dry, N, Daylight, Right Angle, Minor Injury, N, N
AUS,2,0,0,0,2017, November, Thursday,16.80,60, Dry, N, Daylight, Right Angle, Not Injured, N, N
AUS,2,0,0,0,2017, November, Thursday,16.80,60, Dry, N, Daylight, Right Angle, Not Injured, N, N
AUS,3,0,0,0,2017, November, Thursday,16.80,60, Dry, N, Daylight, Rear End, Not Injured, N, N
AUS,2,0,0,1,2017, November, Thursday,16.80,60, Dry, N, Daylight, Right Angle, Minor Injury, N, N
AUS,2,0,0,0,2017, November, Friday,16.80,60, Dry, N, Daylight, Rear End, Not Injured, N, N
AUS,3,0,0,0,2017, November, Monday,16.80,60, Dry, N, Daylight, Rear End, Not Injured, N, N
AUS,4,0,0,0,2017, November, Tuesday,16.80,60, Dry, N, Daylight, Rear End, Not Injured, N, N
AUS,2,0,0,0,2017, December, Sunday,16.80,60, Dry, N, Daylight, Rear End, Not Injured, N, N
AUS,2,0,0,1,2017, December, Thursday,16.80,60, Dry, N, Daylight, Rear End, Minor Injury, N, N
AUS,2,0,0,0,2017, December, Friday,16.80,60, Dry, N, Daylight, Hit Fixed Object, Not Injured, N, N
AUS,2,0,0,0,2017, December, Friday,16.80,60, Dry, N, Daylight, Side Swipe, Not Injured, N, N
AUS,2,0,0,1,2017, December, Thursday,16.80,60, Dry, N, Daylight, Hit Fixed Object, Minor Injury, N, Y
AUS,2,0,1,0,2017, December, Thursday,16.80,60, Dry, N, Daylight, Right Angle, Major Injury, N, N
AUS,3,0,1,1,2017, December, Friday,16.80,60, Dry, N, Daylight, Head On, Major Injury, N, Y
AUS,2,0,0,1,2017, December, Saturday,16.80,60, Dry, N, Daylight, Head On, Minor Injury, N, N
AUS,2,0,0,2,2017, December, Tuesday,16.80,60, Dry, N, Daylight, Right Angle, Minor Injury, N, N
AUS,3,0,0,0,2017, December, Friday,16.80,60, Dry, N, Daylight, Rear End, Not Injured, N, N
US,3,0,0,0,2017, February, Saturday,16.80,64, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, April, Sunday,16.80,64, Dry, N, Daylight, Side Swipe, Not Injured, N, N
US,2,0,0,1,2017, May, Sunday,16.80,64, Wet, Y, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, June, Thursday,16.80,64, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,1,2017, June, Friday,16.80,64, Dry, N, Daylight, Rear End, Minor Injury, N, N
US,2,0,0,0,2017, July, Friday,16.80,64, Dry, N, Daylight, Side Swipe, Not Injured, N, N
US,2,0,0,0,2017, July, Monday,16.80,64, Dry, N, Daylight, Head On, Not Injured, N, N
US,6,0,1,3,2017, August, Monday,16.80,64, Dry, N, Daylight, Rear End, Major Injury, N, N
US,2,0,0,0,2017, September, Tuesday,16.80,64, Dry, N, Daylight, Rear End, Not Injured, N, N
US,3,0,0,0,2017, October, Friday,16.80,64, Dry, N, Daylight, Right Angle, Not Injured, N, N
AUS,3,0,0,0,2017, January, Monday,16.80,70, Dry, N, Daylight, Rear End, Not Injured, N, N
AUS,2,0,0,0,2017, February, Saturday,16.80,70, Wet, Y, Daylight, Rear End, Not Injured, N, N
AUS,3,0,0,0,2017, April, Wednesday,16.80,70, Dry, N, Daylight, Rear End, Not Injured, N, N
AUS,2,0,0,1,2017, June, Wednesday,16.80,70, Dry, N, Daylight, Right Angle, Minor Injury, N, N
AUS,2,0,0,0,2017, August, Wednesday,16.80,70, Dry, N, Daylight, Rear End, Not Injured, N, N
AUS,3,0,0,0,2017, August, Friday,16.80,70, Wet, N, Daylight, Rear End, Not Injured, N, N
AUS,2,0,0,0,2017, September, Monday,16.80,70, Dry, N, Daylight, Side Swipe, Not Injured, N, N
AUS,2,0,0,1,2017, October, Friday,16.80,70, Dry, N, Daylight, Rear End, Minor Injury, N, N
US,2,0,0,1,2017, January, Thursday,16.80,72, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,2,2017, March, Saturday,16.80,72, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, June, Monday,16.80,72, Dry, N, Daylight, Rear End, Not Injured, N, N
US,3,0,0,0,2017, August, Wednesday,16.80,72, Dry, N, Daylight, Rear End, Not Injured, N, N
US,3,0,0,6,2017, September, Friday,16.80,72, Dry, N, Daylight, Rear End, Minor Injury, N, N
US,3,0,0,1,2017, September, Wednesday,16.80,72, Dry, N, Daylight, Rear End, Minor Injury, N, N
AUS,2,0,0,0,2017, March, Saturday,16.80,80, Dry, N, Daylight, Right Angle, Not Injured, N, N
AUS,3,0,0,0,2017, April, Thursday,16.80,80, Dry, N, Daylight, Hit Fixed Object, Not Injured, N, N
AUS,2,0,0,0,2017, April, Tuesday,16.80,80, Wet, Y, Daylight, Hit Fixed Object, Not Injured, N, N
AUS,2,0,0,0,2017, May, Thursday,16.80,80, Dry, N, Daylight, Hit Fixed Object, Not Injured, N, N
AUS,2,0,0,0,2017, June, Friday,16.80,80, Wet, N, Daylight, Hit Fixed Object, Not Injured, N, N
AUS,2,0,0,1,2017, June, Thursday,16.80,80, Dry, N, Daylight, Hit Fixed Object, Minor Injury, N, Y
AUS,2,0,0,0,2017, July, Tuesday,16.80,80, Dry, N, Daylight, Rear End, Not Injured, N, N
AUS,2,0,0,2,2017, August, Friday,16.80,80, Dry, N, Daylight, Head On, Minor Injury, N, N
AUS,2,0,0,0,2017, September, Friday,16.80,80, Dry, N, Daylight, Rear End, Not Injured, N, N
AUS,2,0,0,1,2017, November, Tuesday,16.80,80, Dry, N, Daylight, Right Angle, Minor Injury, N, N
AUS,3,0,2,1,2017, November, Tuesday,16.80,80, Dry, N, Daylight, Hit Fixed Object, Major Injury, Y, N
AUS,2,0,0,0,2017, December, Sunday,16.80,80, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, January, Tuesday,16.80,89, Wet, Y, Night, Rear End, Not Injured, N, N
US,2,0,0,0,2017, April, Friday,16.80,89, Dry, N, Night, Rear End, Minor Injury, N, N
US,2,0,0,0,2017, May, Wednesday,16.80,89, Wet, Y, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, October, Tuesday,16.80,89, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, October, Friday,16.80,89, Dry, N, Daylight, Rear End, Minor Injury, N, N
US,4,0,1,0,2017, October, Tuesday,16.80,89, Dry, N, Daylight, Rear End, Major Injury, N, N
US,4,1,0,0,2017, December, Wednesday,16.80,89, Dry, N, Daylight, Rear End, Fatal, N, N
US,2,0,0,0,2017, October, Tuesday,16.80,89, Wet, N, Daylight, Rear End, Minor Injury, N, N
AUS,3,0,0,2,2017, February, Wednesday,16.80,90, Dry, N, Daylight, Rear End, Minor Injury, N, N
AUS,3,0,0,1,2017, November, Monday,16.80,90, Dry, N, Daylight, Rear End, Minor Injury, N, N
AUS,2,0,0,2,2017, January, Monday,16.80,100, Wet, Y, Daylight, Side Swipe, Minor Injury, N, N
AUS,2,0,0,0,2017, February, Sunday,16.80,100, Wet, Y, Daylight, Hit Fixed Object, Not Injured, N, N
AUS,2,0,0,0,2017, February, Thursday,16.80,100, Dry, N, Daylight, Right Angle, Not Injured, N, N
AUS,2,0,0,0,2017, February, Saturday,16.80,100, Dry, N, Daylight, Hit Fixed Object, Not Injured, N, N
AUS,2,0,2,0,2017, March, Tuesday,16.80,100, Dry, N, Daylight, Head On, Major Injury, N, N
AUS,2,0,3,1,2017, April, Friday,16.80,100, Dry, N, Daylight, Right Angle, Major Injury, N, N
AUS,2,0,0,1,2017, May, Thursday,16.80,100, Dry, N, Daylight, Right Angle, Minor Injury, N, N
AUS,2,0,0,1,2017, May, Tuesday,16.80,100, Wet, Y, Daylight, Rear End, Minor Injury, N, N
AUS,2,0,0,0,2017, September, Monday,16.80,100, Dry, N, Daylight, Hit Fixed Object, Not Injured, N, N
AUS,5,0,0,0,2017, September, Thursday,16.80,100, Dry, N, Daylight, Rear End, Not Injured, N, N
AUS,2,0,0,0,2017, October, Thursday,16.80,100, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, January, Monday,16.80,105, Dry, N, Night, Rear End, Minor Injury, N, Y
AUS,2,0,0,0,2017, January, Wednesday,16.80,110, Dry, N, Daylight, Rear End, Not Injured, N, Y
AUS,2,0,0,0,2017, December, Saturday,16.80,110, Dry, N, Daylight, Hit Fixed Object, Not Injured, N, N
US,2,0,0,0,2017, March, Thursday,17.00,24, Dry, N, Daylight, Head On, Minor Injury, Y, N
US,2,0,0,0,2017, October, Monday,17.00,24, Dry, N, Night, Rear End, Not Injured, N, N
US,2,0,0,0,2017, November, Monday,17.00,32, Dry, N, Night, Right Angle, Minor Injury, N, N
AUS,2,0,0,1,2017, March, Wednesday,17.00,40, Dry, N, Daylight, Right Angle, Minor Injury, N, N
AUS,2,0,0,1,2017, May, Sunday,17.00,40, Dry, N, Daylight, Side Swipe, Minor Injury, N, N
AUS,2,0,0,0,2017, December, Saturday,17.00,40, Dry, N, Daylight, Hit Pedestrian, Not Injured, N, N
US,2,0,0,0,2017, January, Friday,17.00,40, Wet, N, Daylight, Right Angle, Minor Injury, N, N
US,3,0,0,0,2017, January, Monday,17.00,40, Wet, Y, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, January, Tuesday,17.00,40, Wet, Y, Daylight, Hit Pedestrian, Minor Injury, N, N
US,2,0,0,0,2017, March, Monday,17.00,40, Wet, Y, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,2,2017, March, Monday,17.00,40, Wet, Y, Night, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, March, Saturday,17.00,40, Dry, N, Daylight, Side Swipe, Not Injured, N, N
US,3,0,0,0,2017, March, Tuesday,17.00,40, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,1,2017, March, Sunday,17.00,40, Dry, N, Daylight, Right Angle, Minor Injury, Y, N
US,2,0,0,2,2017, March, Thursday,17.00,40, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US,3,0,0,1,2017, March, Friday,17.00,40, Dry, N, Daylight, Rear End, Minor Injury, N, N
US,3,0,0,1,2017, April, Thursday,17.00,40, Wet, N, Daylight, Rear End, Minor Injury, N, N
US,2,0,0,0,2017, April, Sunday,17.00,40, Dry, N, Daylight, Side Swipe, Not Injured, N, N
US,2,0,0,0,2017, May, Tuesday,17.00,40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,2,2017, May, Friday,17.00,40, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, June, Saturday,17.00,40, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, June, Saturday,17.00,40, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, June, Tuesday,17.00,40, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,1,2017, May, Thursday,17.00,40, Dry, N, Daylight, Hit Pedestrian, Minor Injury, N, N
US,2,0,0,0,2017, June, Tuesday,17.00,40, Dry, N, Daylight, Side Swipe, Not Injured, N, N
US,3,0,0,0,2017, July, Friday,17.00,40, Dry, N, Daylight, Head On, Not Injured, N, N
US,2,0,0,0,2017, August, Thursday,17.00,40, Dry, N, Daylight, Side Swipe, Not Injured, N, N
US,2,0,0,1,2017, August, Wednesday,17.00,40, Dry, N, Daylight, Side Swipe, Minor Injury, N, N
US,2,0,0,0,2017, August, Wednesday,17.00,40, Dry, N, Daylight, Rear End, Not Injured, N, N
US,3,0,0,0,2017, August, Thursday,17.00,40, Dry, N, Daylight, Head On, Not Injured, Y, N
US,2,0,0,1,2017, September, Thursday,17.00,40, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, September, Friday,17.00,40, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, September, Saturday,17.00,40, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, September, Thursday,17.00,40, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,1,2017, October, Monday,17.00,40, Dry, N, Daylight, Rear End, Minor Injury, N, N
US,3,0,0,0,2017, October, Saturday,17.00,40, Dry, N, Daylight, Right Angle, Not Injured, Y, N
US,2,0,0,0,2017, October, Tuesday,17.00,40, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,1,2017, October, Friday,17.00,40, Dry, N, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, October, Saturday,17.00,40, Wet, Y, Night, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, November, Thursday,17.00,40, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, November, Thursday,17.00,40, Dry, N, Night, Right Angle, Minor Injury, N, N
US,2,0,0,1,2017, November, Thursday,17.00,40, Wet, Y, Night, Hit Pedestrian, Minor Injury, N, N
US,2,0,0,1,2017, December, Tuesday,17.00,40, Wet, Y, Night, Right Angle, Minor Injury, Y, N
US,2,0,0,0,2017, December, Saturday,17.00,40, Wet, Y, Night, Right Angle, Not Injured, N, N
US,2,0,0,1,2017, March, Tuesday,17.00,48, Wet, Y, Daylight, Rear End, Minor Injury, N, N
US,2,0,0,0,2017, October, Wednesday,17.00,48, Wet, Y, Daylight, Head On, Not Injured, N, N
US,3,0,0,1,2017, November, Wednesday,17.00,48, Dry, N, Night, Rear End, Minor Injury, N, N
AUS,2,0,0,0,2017, January, Wednesday,17.00,50, Dry, N, Daylight, Rear End, Not Injured, N, N
AUS,2,0,0,0,2017, February, Wednesday,17.00,50, Dry, N, Daylight, Rear End, Not Injured, N, N
AUS,2,0,0,1,2017, February, Tuesday,17.00,50, Dry, N, Daylight, Right Angle, Minor Injury, N, N
AUS,2,0,0,1,2017, February, Monday,17.00,50, Dry, N, Daylight, Side Swipe, Minor Injury, N, N
AUS,2,0,0,0,2017, February, Thursday,17.00,50, Dry, N, Daylight, Right Angle, Not Injured, Y, N
AUS,2,0,0,1,2017, February, Monday,17.00,50, Dry, N, Daylight, Hit Pedestrian, Minor Injury, N, N
AUS,3,0,0,0,2017, March, Wednesday,17.00,50, Dry, N, Daylight, Rear End, Not Injured, N, N
AUS,3,0,0,0,2017, March, Thursday,17.00,50, Dry, N, Daylight, Right Angle, Not Injured, N, N
AUS,3,0,0,0,2017, March, Sunday,17.00,50, Dry, N, Daylight, Hit Fixed Object, Not Injured, Y, N
AUS,2,0,0,1,2017, March, Monday,17.00,50, Dry, N, Daylight, Right Angle, Minor Injury, N, N
AUS,2,0,0,4,2017, March, Tuesday,17.00,50, Dry, N, Daylight, Right Angle, Minor Injury, N, N
AUS,2,0,0,1,2017, March, Tuesday,17.00,50, Dry, N, Daylight, Rear End, Minor Injury, N, N
AUS,2,0,0,0,2017, March, Friday,17.00,50, Dry, N, Daylight, Right Angle, Not Injured, N, N
AUS,2,0,0,0,2017, April, Wednesday,17.00,50, Dry, N, Daylight, Rear End, Not Injured, N, N
AUS,2,0,0,0,2017, April, Wednesday,17.00,50, Dry, N, Daylight, Right Angle, Not Injured, N, N
AUS,2,0,0,1,2017, April, Wednesday,17.00,50, Dry, N, Daylight, Right Angle, Minor Injury, N, N
AUS,2,0,0,1,2017, April, Thursday,17.00,50, Dry, N, Daylight, Rear End, Minor Injury, N, N
AUS,2,0,0,0,2017, April, Tuesday,17.00,50, Dry, N, Daylight, Side Swipe, Not Injured, N, N
AUS,2,0,0,1,2017, April, Tuesday,17.00,50, Dry, N, Daylight, Right Angle, Minor Injury, N, N
AUS,2,0,0,0,2017, April, Friday,17.00,50, Dry, N, Daylight, Hit Fixed Object, Not Injured, N, N
AUS,2,0,0,0,2017, April, Wednesday,17.00,50, Dry, N, Daylight, Right Angle, Not Injured, N, N
AUS,2,0,0,0,2017, May, Tuesday,17.00,50, Dry, N, Daylight, Right Angle, Not Injured, N, N
AUS,2,0,0,0,2017, May, Friday,17.00,50, Dry, N, Daylight, Hit Pedestrian, Not Injured, N, N
AUS,2,0,0,1,2017, May, Tuesday,17.00,50, Dry, N, Daylight, Right Angle, Minor Injury, N, N
AUS,2,0,0,0,2017, May, Tuesday,17.00,50, Dry, N, Daylight, Hit Fixed Object, Not Injured, N, N
AUS,2,0,0,1,2017, June, Friday,17.00,50, Dry, N, Daylight, Right Angle, Minor Injury, N, N
AUS,2,0,0,1,2017, June, Sunday,17.00,50, Dry, N, Daylight, Hit Fixed Object, Minor Injury, N, N
AUS,4,0,1,0,2017, May, Tuesday,17.00,50, Dry, N, Daylight, Hit Fixed Object, Major Injury, N, N
AUS,3,0,0,1,2017, June, Wednesday,17.00,50, Dry, N, Daylight, Right Angle, Minor Injury, N, N
AUS,2,0,0,3,2017, June, Thursday,17.00,50, Dry, N, Daylight, Rear End, Minor Injury, N, N
AUS,2,0,0,0,2017, June, Wednesday,17.00,50, Dry, N, Daylight, Right Angle, Not Injured, N, N
AUS,2,0,0,0,2017, July, Monday,17.00,50, Dry, N, Daylight, Hit Fixed Object, Not Injured, N, N
AUS,2,0,0,0,2017, July, Saturday,17.00,50, Wet, N, Daylight, Hit Fixed Object, Not Injured, N, N
AUS,2,0,0,1,2017, August, Tuesday,17.00,50, Dry, N, Daylight, Right Angle, Minor Injury, N, N
AUS,2,0,0,1,2017, August, Friday,17.00,50, Dry, N, Daylight, Right Angle, Minor Injury, N, N
AUS,2,0,0,0,2017, August, Saturday,17.00,50, Dry, N, Daylight, Right Angle, Not Injured, N, N
AUS,2,0,0,0,2017, August, Thursday,17.00,50, Dry, N, Daylight, Side Swipe, Not Injured, N, N
AUS,2,0,0,0,2017, September, Saturday,17.00,50, Dry, N, Daylight, Right Angle, Not Injured, N, N
AUS,2,0,0,1,2017, August, Saturday,17.00,50, Dry, N, Daylight, Side Swipe, Minor Injury, N, N
AUS,2,0,0,0,2017, September, Monday,17.00,50, Dry, N, Daylight, Rear End, Not Injured, N, N
AUS,2,0,0,1,2017, October, Monday,17.00,50, Dry, N, Daylight, Side Swipe, Minor Injury, N, N
AUS,2,0,0,0,2017, October, Wednesday,17.00,50, Dry, N, Daylight, Right Angle, Not Injured, N, N
AUS,2,0,0,1,2017, October, Thursday,17.00,50, Dry, N, Daylight, Hit Pedestrian, Minor Injury, N, N
AUS,2,0,0,0,2017, October, Sunday,17.00,50, Dry, N, Daylight, Hit Fixed Object, Not Injured, N, N
AUS,2,0,0,0,2017, October, Monday,17.00,50, Dry, N, Daylight, Rear End, Not Injured, N, N
AUS,2,0,0,1,2017, November, Friday,17.00,50, Dry, N, Daylight, Side Swipe, Minor Injury, N, N
AUS,2,0,0,1,2017, November, Monday,17.00,50, Dry, N, Daylight, Right Angle, Minor Injury, N, N
AUS,2,0,0,1,2017, November, Monday,17.00,50, Dry, N, Daylight, Hit Pedestrian, Minor Injury, N, N
AUS,2,0,0,0,2017, November, Monday,17.00,50, Dry, N, Daylight, Right Angle, Not Injured, N, N
AUS,2,0,0,1,2017, November, Sunday,17.00,50, Dry, N, Daylight, Side Swipe, Minor Injury, N, N
AUS,2,0,0,1,2017, November, Monday,17.00,50, Dry, N, Daylight, Side Swipe, Minor Injury, N, N
AUS,2,0,0,1,2017, November, Tuesday,17.00,50, Dry, N, Daylight, Rear End, Minor Injury, N, N
AUS,2,0,0,1,2017, November, Saturday,17.00,50, Dry, N, Daylight, Side Swipe, Minor Injury, N, N
AUS,2,0,0,0,2017, December, Monday,17.00,50, Dry, N, Daylight, Rear End, Not Injured, N, N
AUS,2,0,0,0,2017, December, Friday,17.00,50, Dry, N, Daylight, Hit Fixed Object, Not Injured, N, N
AUS,2,0,0,0,2017, December, Monday,17.00,50, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,1,2017, January, Tuesday,17.00,56, Wet, Y, Daylight, Right Angle, Minor Injury, N, N
US,2,0,0,0,2017, January, Friday,17.00,56, Wet, N, Night, Right Angle, Not Injured, N, N
US,2,0,0,1,2017, February, Friday,17.00,56, Dry, N, Daylight, Rear End, Minor Injury, N, N
US,3,0,0,0,2017, February, Wednesday,17.00,56, Wet, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, February, Saturday,17.00,56, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, March, Wednesday,17.00,56, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, March, Friday,17.00,56, Wet, Y, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, March, Thursday,17.00,56, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, May, Wednesday,17.00,56, Dry, N, Daylight, Head On, Not Injured, N, N
US,2,0,0,0,2017, April, Wednesday,17.00,56, Dry, N, Daylight, Right Angle, Not Injured, Y, N
US,2,0,0,0,2017, May, Friday,17.00,56, Dry, N, Daylight, Side Swipe, Not Injured, N, N
US,2,0,0,0,2017, May, Monday,17.00,56, Dry, N, Daylight, Rear End, Minor Injury, N, N
US,2,0,0,0,2017, May, Monday,17.00,56, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,1,2017, May, Monday,17.00,56, Dry, N, Daylight, Rear End, Minor Injury, N, N
US,2,0,0,0,2017, May, Wednesday,17.00,56, Wet, Y, Daylight, Rear End, Not Injured, N, N
US,3,0,0,0,2017, June, Friday,17.00,56, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, June, Tuesday,17.00,56, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, June, Wednesday,17.00,56, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,1,2017, July, Thursday,17.00,56, Dry, N, Daylight, Hit Pedestrian, Minor Injury, N, N
US,2,0,0,0,2017, August, Thursday,17.00,56, Wet, Y, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, September, Friday,17.00,56, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,1,0,2017, September, Friday,17.00,56, Dry, N, Daylight, Rear End, Major Injury, N, N
US,3,0,0,0,2017, September, Tuesday,17.00,56, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, October, Thursday,17.00,56, Wet, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, October, Thursday,17.00,56, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, October, Monday,17.00,56, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,0,2017, October, Tuesday,17.00,56, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, October, Wednesday,17.00,56, Wet, Y, Daylight, Rear End, Not Injured, N, N
US,3,0,0,0,2017, October, Thursday,17.00,56, Dry, N, Daylight, Rear End, Not Injured, N, N
US,2,0,0,0,2017, October, Tuesday,17.00,56, Dry, N, Daylight, Right Angle, Not Injured, N, N
US,2,0,0,1,2017, November, Tuesday,17.00,56, Wet, N, Night, Hit Pedestrian, Minor Injury, N, N
US,2,0,0,1,2017, December, Tuesday,17.00,56, Wet, Y, Daylight, Side Swipe, Minor Injury, N, N
US,3,0,0,1,2017, December, Friday,17.00,56, Wet, Y, Night, Rear End, Minor Injury, N, N
US,2,0,0,0,2017, December, Friday,17.00,56, Dry, N, Night, Right Angle, Not Injured, N, N
AUS,2,0,0,1,2017, January, Saturday,17.00,60, Dry, N, Daylight, Hit Pedestrian, Minor Injury, N, N
AUS,2,0,0,0,2017, January, Tuesday,17.00,60, Dry, N, Daylight, Rear End, Not Injured, N, N
AUS,2,0,0,0,2017, January, Wednesday,17.00,60, Dry, N, Daylight, Rear End, Not Injured, N, N
AUS,2,0,0,1,2017, January, Monday,17.00,60, Dry, N, Daylight, Rear End, Minor Injury, N, N
AUS,2,0,0,0,2017, January, Saturday,17.00,60, Dry, N, Daylight, Side Swipe, Not Injured, N, N
AUS,2,0,0,1,2017, February, Tuesday,17.00,60, Dry, N, Daylight, Right Angle, Minor Injury, N, N
AUS,3,0,0,0,2017, February, Thursday,17.00,60, Dry, N, Daylight, Right Angle, Not Injured, N, N
AUS,2,0,0,1,2017, February, Friday,17.00,60, Dry, N, Daylight, Rear End, Minor Injury, N, N
AUS,2,0,0,0,2017, February, Saturday,17.00,60, Dry, N, Daylight, Right Angle, Not Injured, N, N
AUS,3,0,0,1,2017, March, Wednesday,17.00,60, Dry, N, Daylight, Rear End, Minor Injury, N, N
AUS,2,0,0,0,2017, March, Wednesday,17.00,60, Dry, N, Daylight, Side Swipe, Not Injured, N, N
AUS,2,0,1,0,2017, March, Sunday,17.00,60, Dry, N, Daylight, Hit Pedestrian, Major Injury, N, N
AUS,2,0,0,1,2017, March, Monday,17.00,60, Dry, N, Daylight, Right Angle, Minor Injury, N, N
AUS,3,0,0,1,2017, March, Monday,17.00,60, Dry, N, Daylight, Rear End, Minor Injury, N, N
AUS,3,0,0,1,2017, March, Thursday,17.00,60, Dry, N, Daylight, Right Angle, Minor Injury, N, N
AUS,2,0,0,0,2017, March, Friday,17.00,60, Dry, N, Daylight, Rear End, Not Injured, N, N
AUS,3,0,0,0,2017, March, Tuesday,17.00,60, Dry, N, Daylight, Side Swipe, Not Injured, N, N
AUS,2,0,0,0,2017, March, Thursday,17.00,60, Dry, N, Daylight, Right Angle, Not Injured, N, N
AUS,3,0,0,2,2017, March, Monday,17.00,60, Wet, Y, Daylight, Right Angle, Minor Injury, N, N
AUS,2,0,0,1,2017, March, Monday,17.00,60, Dry, N, Daylight, Rear End, Minor Injury, N, N
AUS,2,0,0,1,2017, March, Thursday,17.00,60, Dry, N, Daylight, Right Angle, Minor Injury, N, N
AUS,2,0,0,1,2017, March, Thursday,17.00,60, Dry, N, Daylight, Rear End, Minor Injury, N, N
AUS,3,0,0,0,2017, March, Friday,17.00,60, Dry, N, Daylight, Rear End, Not Injured, N, N
AUS,2,0,0,1,2017, March, Tuesday,17.00,60, Dry, N, Daylight, Rear End, Minor Injury, N, N
